name,url,currentVersion,crownUpdateDate
department-for-transport-public/nts_digital_diary,https://github.com/department-for-transport-public/nts_digital_diary,4.1.0,N/A
DEFRA/water-abstraction-system,https://github.com/DEFRA/water-abstraction-system,4.8.0,undefined
DEFRA/ffc-demo-apply-web,https://github.com/DEFRA/ffc-demo-apply-web,3.14.0,N/A
hmrc/accessibility-site,https://github.com/hmrc/accessibility-site,4.6.0,N/A
UKHomeOffice/report-gifts,https://github.com/UKHomeOffice/report-gifts,4.1.0,N/A
UKHomeOffice/report-hospitality,https://github.com/UKHomeOffice/report-hospitality,4.1.0,N/A
hmcts/labs-timja-nodejs,https://github.com/hmcts/labs-timja-nodejs,4.3.1,N/A
ministryofjustice/hmpps-activities-management,https://github.com/ministryofjustice/hmpps-activities-management,5.4.0,2024-04-15T13:26:41Z
DEFRA/ffc-grants-cattle-housing-web,https://github.com/DEFRA/ffc-grants-cattle-housing-web,4.6.0,N/A
hmcts/vh-participant-kitcheck,https://github.com/hmcts/vh-participant-kitcheck,4.1.0,N/A
DEFRA/ffc-ce-admin-web,https://github.com/DEFRA/ffc-ce-admin-web,3.2.0,N/A
DEFRA/ffc-ce-web,https://github.com/DEFRA/ffc-ce-web,3.2.0,N/A
ministryofjustice/pfs-hub-asset-fe,https://github.com/ministryofjustice/pfs-hub-asset-fe,3.4.0,N/A
dwp/dwp-pip-case-management,https://github.com/dwp/dwp-pip-case-management,4.3.1,N/A
x-govuk/govuk-decorated-components,https://github.com/x-govuk/govuk-decorated-components,4.3.1,N/A
DEFRA/ffc-ahwr-farmer-claim,https://github.com/DEFRA/ffc-ahwr-farmer-claim,4.0.1,N/A
DEFRA/ffc-ahwr-farmer-apply,https://github.com/DEFRA/ffc-ahwr-farmer-apply,4.0.1,N/A
defra-design/map-shape,https://github.com/defra-design/map-shape,4.1.0,N/A
DEFRA/ffc-pay-statement-web,https://github.com/DEFRA/ffc-pay-statement-web,3.14.0,N/A
DEFRA/wts-front-office,https://github.com/DEFRA/wts-front-office,4.3.0,N/A
DEFRA/wts-identity-app,https://github.com/DEFRA/wts-identity-app,4.0.0,N/A
defra-design/how-many-in-uk,https://github.com/defra-design/how-many-in-uk,5.2.0,undefined
UKHomeOffice/mssr-grouporg,https://github.com/UKHomeOffice/mssr-grouporg,4.3.1,N/A
ministryofjustice/ndelius-new-tech,https://github.com/ministryofjustice/ndelius-new-tech,2.11.0,N/A
DFE-Digital/vcf-sw-career-development-design-history,https://github.com/DFE-Digital/vcf-sw-career-development-design-history,4.6.0,N/A
hmcts/govuk-formly-templates,https://github.com/hmcts/govuk-formly-templates,2.7.0,N/A
DFE-Digital/vcf-sw-assessment-accreditation-premigration,https://github.com/DFE-Digital/vcf-sw-assessment-accreditation-premigration,4.1.0,N/A
dwp/customer-view,https://github.com/dwp/customer-view,4.0.1,N/A
hmcts/cmc-cookies-manager,https://github.com/hmcts/cmc-cookies-manager,4.6.0,N/A
UKHomeOffice/decs,https://github.com/UKHomeOffice/decs,4.1.0,N/A
dvsa/dsp-skeleton-booking,https://github.com/dvsa/dsp-skeleton-booking,4.1.0,N/A
ministryofjustice/hmpps-education-employment-ui,https://github.com/ministryofjustice/hmpps-education-employment-ui,5.4.0,2024-03-06T11:34:52Z
DEFRA/ffc-ahwr-backoffice,https://github.com/DEFRA/ffc-ahwr-backoffice,4.6.0,N/A
communitiesuk/funding-service-design-glossary,https://github.com/communitiesuk/funding-service-design-glossary,4.3.1,N/A
UKHomeOfficeForms/hof-guide,https://github.com/UKHomeOfficeForms/hof-guide,4.2.0,N/A
dwp/phoenix-service,https://github.com/dwp/phoenix-service,4.4.0,N/A
uktrade/govuk-design-system,https://github.com/uktrade/govuk-design-system,3.5.0,N/A
DEFRA/ffc-ahwr-content,https://github.com/DEFRA/ffc-ahwr-content,4.0.1,N/A
co-cddo/rAPId-API-demo,https://github.com/co-cddo/rAPId-API-demo,4.0.1,N/A
DEFRA/ffc-grants-slurry-web,https://github.com/DEFRA/ffc-grants-slurry-web,5.4.0,2024-06-05T10:37:14Z
defra-design/ffc-advice,https://github.com/defra-design/ffc-advice,4.7.0,N/A
hmcts/test-renovate,https://github.com/hmcts/test-renovate,4.0.0,N/A
UKGovernmentBEIS/nsi-digital-service-admin,https://github.com/UKGovernmentBEIS/nsi-digital-service-admin,3.13.0,N/A
UKGovernmentBEIS/nsi-digital-service-main,https://github.com/UKGovernmentBEIS/nsi-digital-service-main,3.13.0,N/A
hmcts/sptribs-frontend,https://github.com/hmcts/sptribs-frontend,4.8.0,2024-03-12T14:35:30Z
ministryofjustice/hmpps-it-incident-hub,https://github.com/ministryofjustice/hmpps-it-incident-hub,5.3.1,2024-02-08T10:21:13Z
hmcts/incident-response-frontend,https://github.com/hmcts/incident-response-frontend,4.2.0,N/A
hmcts/lau-case-frontend,https://github.com/hmcts/lau-case-frontend,3.14.0,N/A
companieshouse/admin.orders.web.ch.gov.uk,https://github.com/companieshouse/admin.orders.web.ch.gov.uk,4.7.0,N/A
DFE-Digital/GHWCT_2,https://github.com/DFE-Digital/GHWCT_2,4.0.0,N/A
ministryofjustice/interventions-design-history,https://github.com/ministryofjustice/interventions-design-history,3.11.0,N/A
DEFRA/chemicals-admin-ui,https://github.com/DEFRA/chemicals-admin-ui,3.9.1,N/A
UKHomeOffice/lev-web-ui,https://github.com/UKHomeOffice/lev-web-ui,4.7.0,N/A
ministryofjustice/opg-data-dictionary,https://github.com/ministryofjustice/opg-data-dictionary,4.0.1,N/A
uktrade/data-science-frontend,https://github.com/uktrade/data-science-frontend,4.0.0,N/A
companieshouse/sicsearch,https://github.com/companieshouse/sicsearch,1.2.0,N/A
hmcts/lau-idam-frontend,https://github.com/hmcts/lau-idam-frontend,3.13.0,N/A
hmcts/prd-pui-registration,https://github.com/hmcts/prd-pui-registration,2.5.0,N/A
hmcts/publiclaw,https://github.com/hmcts/publiclaw,1.0.0,undefined
ministryofjustice/hmpps-manage-assess-risks-and-needs,https://github.com/ministryofjustice/hmpps-manage-assess-risks-and-needs,3.13.0,N/A
ministryofjustice/ttg-site,https://github.com/ministryofjustice/ttg-site,2.3.0,N/A
ministryofjustice/laa-ruby-learning-film-db,https://github.com/ministryofjustice/laa-ruby-learning-film-db,2.6.0,N/A
ministryofjustice/prisoner-categorisation-tool-ruby,https://github.com/ministryofjustice/prisoner-categorisation-tool-ruby,2.1.0,N/A
ministryofjustice/opg-sirius-lpa-frontend,https://github.com/ministryofjustice/opg-sirius-lpa-frontend,5.3.1,2024-02-26T16:33:21Z
DEFRA/ffc-sgs-admin,https://github.com/DEFRA/ffc-sgs-admin,3.13.0,N/A
DEFRA/ffc-sgs-frontend,https://github.com/DEFRA/ffc-sgs-frontend,3.13.0,N/A
alphagov/notifications-dependancies-dependabot,https://github.com/alphagov/notifications-dependancies-dependabot,2.13.0,undefined
hmcts/rpts-frontend,https://github.com/hmcts/rpts-frontend,5.0.0,N/A
dwp/care-homes,https://github.com/dwp/care-homes,4.0.1,N/A
dwp/health-assessments,https://github.com/dwp/health-assessments,3.14.0,N/A
ministryofjustice/hmpps-manage-offences,https://github.com/ministryofjustice/hmpps-manage-offences,5.4.0,2024-02-06T15:37:14Z
DFE-Digital/standardsv2,https://github.com/DFE-Digital/standardsv2,4.0.1,N/A
dwp/wa-transformation-manage,https://github.com/dwp/wa-transformation-manage,4.0.1,N/A
DEFRA/ffc-ahwr-frontend,https://github.com/DEFRA/ffc-ahwr-frontend,4.0.1,N/A
digital-land/config-manager,https://github.com/digital-land/config-manager,4.0.1,N/A
dwp/HAS-single-claimant-record,https://github.com/dwp/HAS-single-claimant-record,4.0.0,N/A
alphagov/pay-direct-debit-demo,https://github.com/alphagov/pay-direct-debit-demo,github:alphagov/govuk-frontend#eafad7464ccdef7d0d692cb1f00f21ca540f3307,undefined
alphagov/pay-user-support,https://github.com/alphagov/pay-user-support,2.13.0,N/A
ministryofjustice/prisoner-transactions,https://github.com/ministryofjustice/prisoner-transactions,3.14.0,N/A
dwp/HAS-design-guidelines,https://github.com/dwp/HAS-design-guidelines,4.0.0,N/A
DFE-Digital/bat-ops-dashboard,https://github.com/DFE-Digital/bat-ops-dashboard,4.0.0,N/A
digital-land/design-history,https://github.com/digital-land/design-history,4.5.0,N/A
DEFRA/ffc-pay-request-editor,https://github.com/DEFRA/ffc-pay-request-editor,4.7.0,N/A
DFE-Digital/design-history-cms,https://github.com/DFE-Digital/design-history-cms,4.0.0,N/A
dwp/DWP-design-practice,https://github.com/dwp/DWP-design-practice,4.0.0,N/A
hmrc/tech-docs-gem,https://github.com/hmrc/tech-docs-gem,4.7.0,N/A
Crown-Commercial-Service/tailspend-idam,https://github.com/Crown-Commercial-Service/tailspend-idam,5.3.1,2024-02-21T14:02:25Z
UKGovernmentBEIS/rpr-design-history,https://github.com/UKGovernmentBEIS/rpr-design-history,4.1.0,N/A
SkillsFundingAgency/das-internal-knowledge,https://github.com/SkillsFundingAgency/das-internal-knowledge,3.7.0,N/A
SkillsFundingAgency/das-usertesting,https://github.com/SkillsFundingAgency/das-usertesting,1.0.0,N/A
alphagov/paas-demo-application-node,https://github.com/alphagov/paas-demo-application-node,3.14.0,N/A
ministryofjustice/opg-sirius-maintenance,https://github.com/ministryofjustice/opg-sirius-maintenance,4.4.1,N/A
companieshouse/content-design,https://github.com/companieshouse/content-design,4.3.1,N/A
digital-land/digital-land-frontend,https://github.com/digital-land/digital-land-frontend,4.2.0,N/A
ministryofjustice/hmpps-audit-ui,https://github.com/ministryofjustice/hmpps-audit-ui,3.12.0,N/A
ministryofjustice/interventions-catalogue-ui,https://github.com/ministryofjustice/interventions-catalogue-ui,3.6.0,N/A
ministryofjustice/moj-nodejs-boilerplate,https://github.com/ministryofjustice/moj-nodejs-boilerplate,3.3.0,N/A
alphagov/govuk-knowledge-graph-search,https://github.com/alphagov/govuk-knowledge-graph-search,4.7.0,N/A
digital-land/content-frontend,https://github.com/digital-land/content-frontend,3.7.0,N/A
DFE-Digital/service-manual-drafts,https://github.com/DFE-Digital/service-manual-drafts,3.13.0,N/A
ministryofjustice/makerecalldecisions-design-history,https://github.com/ministryofjustice/makerecalldecisions-design-history,3.12.0,N/A
hmrc/play-frontend-pta,https://github.com/hmrc/play-frontend-pta,3.13.1,N/A
DEFRA/ffc-grants-addvalue-web,https://github.com/DEFRA/ffc-grants-addvalue-web,4.8.0,2024-03-13T11:15:53Z
ministryofjustice/hmpps-audit-poc-ui,https://github.com/ministryofjustice/hmpps-audit-poc-ui,5.3.0,2024-03-25T12:49:32Z
hmcts/ccpay-paymentoutcome-web,https://github.com/hmcts/ccpay-paymentoutcome-web,3.15.0,2024-02-23T17:34:47Z
DFE-Digital/apply-for-teacher-training-statistics,https://github.com/DFE-Digital/apply-for-teacher-training-statistics,3.13.0,N/A
LandRegistry/HMLR-Design-System-2021,https://github.com/LandRegistry/HMLR-Design-System-2021,4.0.0,N/A
ministryofjustice/opg-sirius-supervision-deputy-hub,https://github.com/ministryofjustice/opg-sirius-supervision-deputy-hub,5.3.1,2024-02-02T13:51:28Z
dwp/maternity-allowance,https://github.com/dwp/maternity-allowance,3.13.0,N/A
dwp/maternity-allowance-cardsort,https://github.com/dwp/maternity-allowance-cardsort,3.13.0,N/A
digital-land/content-site,https://github.com/digital-land/content-site,3.12.0,N/A
companieshouse/content-style-guide,https://github.com/companieshouse/content-style-guide,4.3.1,N/A
ministryofjustice/hmpps-welcome-people-into-prison-ui,https://github.com/ministryofjustice/hmpps-welcome-people-into-prison-ui,4.8.0,2024-03-26T10:35:11Z
Flood-warning-services/lop,https://github.com/Flood-warning-services/lop,3.11.0,N/A
DEFRA/ea-wq-incident-web,https://github.com/DEFRA/ea-wq-incident-web,3.14.0,N/A
DEFRA/ffc-pay-web,https://github.com/DEFRA/ffc-pay-web,4.7.0,N/A
dwp/dwp-task-master,https://github.com/dwp/dwp-task-master,3.10.1,N/A
DFE-Digital/dfe-academic-year-research,https://github.com/DFE-Digital/dfe-academic-year-research,3.13.0,N/A
Crown-Commercial-Service/CCS-Frontend-Kit,https://github.com/Crown-Commercial-Service/CCS-Frontend-Kit,3.14.0,N/A
dwp/ui-fitnote-frontend,https://github.com/dwp/ui-fitnote-frontend,3.15.0,undefined
ministryofjustice/hmpps-book-video-link,https://github.com/ministryofjustice/hmpps-book-video-link,5.3.1,2024-03-12T15:23:53Z
DEFRA/ffc-sfi-processing-web,https://github.com/DEFRA/ffc-sfi-processing-web,3.14.0,N/A
dwp/supporting-documents-service,https://github.com/dwp/supporting-documents-service,3.11.0,N/A
ministryofjustice/opg-sirius-lpa-dashboard,https://github.com/ministryofjustice/opg-sirius-lpa-dashboard,5.3.1,2024-02-27T09:52:25Z
DEFRA/ffc-grants-productivity-web,https://github.com/DEFRA/ffc-grants-productivity-web,4.7.0,N/A
DEFRA/defra-ruby-template,https://github.com/DEFRA/defra-ruby-template,3.15.0,2024-02-19T16:40:48Z
dwp/sce-cxp-one,https://github.com/dwp/sce-cxp-one,3.13.0,N/A
dwp/ukspf-repo,https://github.com/dwp/ukspf-repo,3.6.0,N/A
DEFRA/ffc-sfi-agreement-viewer,https://github.com/DEFRA/ffc-sfi-agreement-viewer,3.12.0,N/A
dwp/ui-ds1500-frontend,https://github.com/dwp/ui-ds1500-frontend,4.8.0,2022-02-25T10:53:30Z
dwp/cms-g4s,https://github.com/dwp/cms-g4s,3.10.1,N/A
DEFRA/gwa-web,https://github.com/DEFRA/gwa-web,3.13.1,N/A
DEFRA/ffc-sfi-apply-web,https://github.com/DEFRA/ffc-sfi-apply-web,3.14.0,N/A
HMPO/hmpo-app,https://github.com/HMPO/hmpo-app,4.6.0,N/A
ministryofjustice/manage-pom-cases-design-history,https://github.com/ministryofjustice/manage-pom-cases-design-history,3.14.0,N/A
DEFRA/flood-xws-alert-web,https://github.com/DEFRA/flood-xws-alert-web,4.0.0,N/A
DEFRA/flood-xws-contact-web,https://github.com/DEFRA/flood-xws-contact-web,4.0.0,N/A
UKForeignOffice/loi-user-service,https://github.com/UKForeignOffice/loi-user-service,4.8.0,undefined
Flood-warning-services/olr-footer-pages,https://github.com/Flood-warning-services/olr-footer-pages,3.11.0,N/A
dwp/atw-pre-app,https://github.com/dwp/atw-pre-app,3.11.0,N/A
companieshouse/confirmation-statement-web,https://github.com/companieshouse/confirmation-statement-web,3.14.0,N/A
DFE-Digital/dfe.ui.toolkit,https://github.com/DFE-Digital/dfe.ui.toolkit,4.8.0,undefined
dwp/PIP-new-claims-triage,https://github.com/dwp/PIP-new-claims-triage,4.0.1,N/A
dwp/Searchlight,https://github.com/dwp/Searchlight,3.11.0,N/A
DFE-Digital/get-help-with-remote-education-cms,https://github.com/DFE-Digital/get-help-with-remote-education-cms,3.10.2,N/A
UKForeignOffice/govuk-content-checker,https://github.com/UKForeignOffice/govuk-content-checker,3.11.0,N/A
dwp/bank-validation,https://github.com/dwp/bank-validation,3.6.0,N/A
dvsa/ftts-booking-app,https://github.com/dvsa/ftts-booking-app,3.14.0,N/A
DFE-Digital/teach-in-further-education-design-history,https://github.com/DFE-Digital/teach-in-further-education-design-history,3.11.0,N/A
DEFRA/ivory,https://github.com/DEFRA/ivory,4.0.1,N/A
dwp/sandbox-dwp-manage-tasks,https://github.com/dwp/sandbox-dwp-manage-tasks,3.10.1,N/A
DEFRA/ffc-pr-calculator,https://github.com/DEFRA/ffc-pr-calculator,4.7.0,N/A
DEFRA/ffc-sfi-pocs,https://github.com/DEFRA/ffc-sfi-pocs,3.11.0,N/A
DEFRA/ffc-grants-fe,https://github.com/DEFRA/ffc-grants-fe,3.7.0,N/A
ministryofjustice/hmpps-registers,https://github.com/ministryofjustice/hmpps-registers,5.2.0,2024-02-29T13:54:05Z
dvsa/hvt-atf-availability,https://github.com/dvsa/hvt-atf-availability,3.15.0,2024-05-22T14:07:18Z
LandRegistry/remove-applications-from-ap,https://github.com/LandRegistry/remove-applications-from-ap,4.0.1,N/A
DFE-Digital/national-professional-qualification,https://github.com/DFE-Digital/national-professional-qualification,3.10.2,N/A
dwp/health-referral-status,https://github.com/dwp/health-referral-status,3.9.1,N/A
dwp/gysp-citizen,https://github.com/dwp/gysp-citizen,3.10.2,N/A
ministryofjustice/wmt-web,https://github.com/ministryofjustice/wmt-web,4.6.0,N/A
dwp/dwp-common-capabilities,https://github.com/dwp/dwp-common-capabilities,4.0.1,N/A
dwp/pip-starting,https://github.com/dwp/pip-starting,4.1.0,N/A
ministryofjustice/fb-editor,https://github.com/ministryofjustice/fb-editor,4.8.0,2022-08-23T12:58:07Z
dwp/kickstart,https://github.com/dwp/kickstart,3.10.1,N/A
companieshouse/bankrupt-officer-search-web,https://github.com/companieshouse/bankrupt-officer-search-web,4.7.0,N/A
DFE-Digital/eduk-cms-spike,https://github.com/DFE-Digital/eduk-cms-spike,2.3.0,N/A
dvsa/hvt-nearest-atf,https://github.com/dvsa/hvt-nearest-atf,3.15.0,2024-05-22T14:42:36Z
DEFRA/internal-services,https://github.com/DEFRA/internal-services,3.10.1,N/A
DFE-Digital/send-data-ur-surveys,https://github.com/DFE-Digital/send-data-ur-surveys,3.0.0,N/A
UKGovernmentBEIS/Covid-complaints,https://github.com/UKGovernmentBEIS/Covid-complaints,3.6.0,N/A
DEFRA/openrivermarkers,https://github.com/DEFRA/openrivermarkers,2.9.0,N/A
Crown-Commercial-Service/pmp-idam,https://github.com/Crown-Commercial-Service/pmp-idam,5.3.1,2024-02-21T14:04:35Z
SkillsFundingAgency/myesf-doc-ex-internal-design-history,https://github.com/SkillsFundingAgency/myesf-doc-ex-internal-design-history,3.9.1,N/A
companieshouse/transaction-search-tool,https://github.com/companieshouse/transaction-search-tool,3.14.0,N/A
DFE-Digital/claim-interface-restructure,https://github.com/DFE-Digital/claim-interface-restructure,3.5.0,N/A
ministryofjustice/laa-great-ideas,https://github.com/ministryofjustice/laa-great-ideas,2.2.0,N/A
DFE-Digital/get-into-teaching-design-history,https://github.com/DFE-Digital/get-into-teaching-design-history,3.9.1,N/A
DFE-Digital/ruby-technical-test,https://github.com/DFE-Digital/ruby-technical-test,3.9.1,N/A
alphagov/product-page-example-11ty,https://github.com/alphagov/product-page-example-11ty,3.0.0,N/A
dwp/ms-ui-submission,https://github.com/dwp/ms-ui-submission,4.7.0,N/A
DFE-Digital/childrens-social-care-placement,https://github.com/DFE-Digital/childrens-social-care-placement,3.11.0,N/A
UKForeignOffice/loi-application-service,https://github.com/UKForeignOffice/loi-application-service,4.8.0,2024-05-10T14:56:35Z
UKGovernmentBEIS/Covid-ventilators,https://github.com/UKGovernmentBEIS/Covid-ventilators,3.6.0,N/A
ministryofjustice/hmpps-risk-assessment-ui,https://github.com/ministryofjustice/hmpps-risk-assessment-ui,4.7.0,N/A
ministryofjustice/hmpps-manage-users,https://github.com/ministryofjustice/hmpps-manage-users,5.3.0,2024-04-11T11:18:16Z
OfficeForProductSafetyAndStandards/beis-opss-shared-web,https://github.com/OfficeForProductSafetyAndStandards/beis-opss-shared-web,2.13.0,N/A
ministryofjustice/Interactive-Probation-Map,https://github.com/ministryofjustice/Interactive-Probation-Map,2.13.0,N/A
DEFRA/defra.github.io,https://github.com/DEFRA/defra.github.io,3.11.0,N/A
uktrade/data-store-uploader,https://github.com/uktrade/data-store-uploader,3.6.0,N/A
Crown-Commercial-Service/digitalmarketplace-user-frontend,https://github.com/Crown-Commercial-Service/digitalmarketplace-user-frontend,3.14.0,N/A
Crown-Commercial-Service/digitalmarketplace-brief-responses-frontend,https://github.com/Crown-Commercial-Service/digitalmarketplace-brief-responses-frontend,3.14.0,N/A
UKForeignOffice/verify-apostille-service,https://github.com/UKForeignOffice/verify-apostille-service,4.8.0,undefined
hmcts/fact-frontend,https://github.com/hmcts/fact-frontend,4.8.0,2024-02-21T17:59:33Z
uktrade/market-access-public-frontend,https://github.com/uktrade/market-access-public-frontend,3.15.0,2024-02-29T17:48:08Z
DEFRA/ffc-grants-eoi,https://github.com/DEFRA/ffc-grants-eoi,3.8.1,N/A
companieshouse/suppression-web,https://github.com/companieshouse/suppression-web,3.10.0,N/A
DEFRA/ffc-digital-form-builder,https://github.com/DEFRA/ffc-digital-form-builder,2.3.0,N/A
DFE-Digital/SDD-Academy-Transfers,https://github.com/DFE-Digital/SDD-Academy-Transfers,3.8.0,N/A
Crown-Commercial-Service/crown-marketplace-legacy,https://github.com/Crown-Commercial-Service/crown-marketplace-legacy,5.4.0,2024-03-12T11:16:22Z
companieshouse/applications.developer.web.ch.gov.uk,https://github.com/companieshouse/applications.developer.web.ch.gov.uk,4.8.0,2024-03-04T10:58:37Z
hmcts/rpa-em-bundling-webapp,https://github.com/hmcts/rpa-em-bundling-webapp,1.3.0,N/A
cabinetoffice/co-cookie-consent,https://github.com/cabinetoffice/co-cookie-consent,3.6.0,N/A
DFE-Digital/get-help-with-tech-design-history,https://github.com/DFE-Digital/get-help-with-tech-design-history,3.7.0,N/A
companieshouse/dissolution-web,https://github.com/companieshouse/dissolution-web,3.14.0,N/A
alphagov/paas-submit,https://github.com/alphagov/paas-submit,3.5.0,N/A
uktrade/data-store-service,https://github.com/uktrade/data-store-service,3.14.0,N/A
ministryofjustice/c100-application,https://github.com/ministryofjustice/c100-application,4.6.0,N/A
uktrade/fft,https://github.com/uktrade/fft,4.8.0,2024-03-18T12:14:18Z
DFE-Digital/manage-courses-support,https://github.com/DFE-Digital/manage-courses-support,3.3.0,N/A
DEFRA/ffc-demo-payment-web,https://github.com/DEFRA/ffc-demo-payment-web,4.7.0,N/A
dwp/digiman,https://github.com/dwp/digiman,3.4.0,N/A
communitiesuk/create-a-job-post,https://github.com/communitiesuk/create-a-job-post,3.2.0,N/A
LandRegistry/dps-ulapd-ui,https://github.com/LandRegistry/dps-ulapd-ui,3.1.0,N/A
communitiesuk/funding-service-design-team,https://github.com/communitiesuk/funding-service-design-team,3.9.1,N/A
hmcts/pcq-frontend,https://github.com/hmcts/pcq-frontend,4.8.0,2024-02-13T09:57:08Z
LandRegistry/portal-refresh,https://github.com/LandRegistry/portal-refresh,2.11.0,N/A
UKGovernmentBEIS/nanomaterial-flow,https://github.com/UKGovernmentBEIS/nanomaterial-flow,3.4.0,N/A
companieshouse/search.web.ch.gov.uk,https://github.com/companieshouse/search.web.ch.gov.uk,3.15.0,2024-04-08T16:54:37Z
LandRegistry/use-land-property-data,https://github.com/LandRegistry/use-land-property-data,3.3.0,N/A
LandRegistry/digital-street-3d-ui,https://github.com/LandRegistry/digital-street-3d-ui,2.10.0,N/A
companieshouse/extensions-web,https://github.com/companieshouse/extensions-web,3.11.0,N/A
companieshouse/node-web-starter,https://github.com/companieshouse/node-web-starter,3.6.0,N/A
LandRegistry/index-portal,https://github.com/LandRegistry/index-portal,2.8.0,N/A
dwp/add-another,https://github.com/dwp/add-another,3.0.0,N/A
UKHomeOffice/hocs-management-ui,https://github.com/UKHomeOffice/hocs-management-ui,4.7.0,N/A
DEFRA/git-training,https://github.com/DEFRA/git-training,3.0.0,N/A
dwp/service-manual,https://github.com/dwp/service-manual,2.12.0,N/A
DFE-Digital/dfe-apad,https://github.com/DFE-Digital/dfe-apad,2.6.0,N/A
DEFRA/ivory-services,https://github.com/DEFRA/ivory-services,3.4.0,undefined
UKGovernmentBEIS/Industrial-Strategy,https://github.com/UKGovernmentBEIS/Industrial-Strategy,2.12.0,N/A
companieshouse/accessibility-horror-show,https://github.com/companieshouse/accessibility-horror-show,2.12.0,N/A
hmcts/probate-frontend,https://github.com/hmcts/probate-frontend,4.8.0,2024-03-04T11:52:39Z
LandRegistry/hmlr-register-of-services,https://github.com/LandRegistry/hmlr-register-of-services,2.12.0,N/A
DFE-Digital/single-place-for-education-frontend,https://github.com/DFE-Digital/single-place-for-education-frontend,2.12.0,N/A
UKHomeOffice/ho-ddat-events,https://github.com/UKHomeOffice/ho-ddat-events,1.0.0,N/A
DFE-Digital/dfe-data-provider-hub,https://github.com/DFE-Digital/dfe-data-provider-hub,2.11.0,N/A
DFE-Digital/get-help-to-retrain,https://github.com/DFE-Digital/get-help-to-retrain,3.4.0,N/A
DEFRA/ffc-elm-apply,https://github.com/DEFRA/ffc-elm-apply,3.2.0,N/A
dwp/gysp-agent-ui,https://github.com/dwp/gysp-agent-ui,3.11.0,N/A
dwp/gysp-customer-frontend,https://github.com/dwp/gysp-customer-frontend,4.2.0,N/A
DEFRA/ffc-demo-web,https://github.com/DEFRA/ffc-demo-web,4.7.0,N/A
dwp/newstyleesa-staff,https://github.com/dwp/newstyleesa-staff,3.0.0,N/A
ministryofjustice/disclosure-checker,https://github.com/ministryofjustice/disclosure-checker,5.2.0,undefined
DEFRA/flood-landing-page,https://github.com/DEFRA/flood-landing-page,2.7.0,N/A
DFE-Digital/buying-for-schools,https://github.com/DFE-Digital/buying-for-schools,2.13.0,N/A
dwp/archived-newstyleesa-staff,https://github.com/dwp/archived-newstyleesa-staff,2.5.1,N/A
dwp/move-to-uc-2019,https://github.com/dwp/move-to-uc-2019,1.1.1,N/A
UKHomeOffice/hmpo-soprasteria,https://github.com/UKHomeOffice/hmpo-soprasteria,2.4.0,N/A
SkillsFundingAgency/dfc-frontend-patterns,https://github.com/SkillsFundingAgency/dfc-frontend-patterns,3.2.0,N/A
dwp/sdp-ideas,https://github.com/dwp/sdp-ideas,2.2.0,N/A
DEFRA/mmo-licence-checker,https://github.com/DEFRA/mmo-licence-checker,2.0.0,N/A
DFE-Digital/npd-modernisation,https://github.com/DFE-Digital/npd-modernisation,2.0.0,N/A
UKHomeOffice/DDaT-events,https://github.com/UKHomeOffice/DDaT-events,1.0.0,N/A
dwp/atwis-apply,https://github.com/dwp/atwis-apply,1.3.0,N/A
DEFRA/rod-catch-returns-frontend,https://github.com/DEFRA/rod-catch-returns-frontend,3.15.0,2024-02-19T09:10:51Z
hmcts/ccpay-web-component,https://github.com/hmcts/ccpay-web-component,2.13.0,N/A
dwp/move-to-uc,https://github.com/dwp/move-to-uc,1.1.1,N/A